system:index,BuiltUp,Curvature,DistRiver,Elevation,Flood,FlowAccum,HAND,LandCover,NDVI,NDWI,Slope,random,.geo
478,0.0,-7.295624,9601.172,36.106075,0,0.020498518,9.426945,30.0,0.64810926,-0.6450852,1.6856822,0.09435262942496792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9827033874011,8.839904801027869]}"
481,0.0,-4.282799,1390228.5,23.016514,0,0.17264776,1.3142371,30.0,0.6751139,-0.63257945,2.5226212,0.2558821280425073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.5947530836739,9.153574758655171]}"
482,0.0,3.1269455,7083.876,32.237545,0,2.1685736,3.0855482,30.0,0.52040815,-0.58555025,3.397086,0.24417002372581753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9349944719638,8.958593494501061]}"
483,0.0,0.26208305,1637.6813,17.836277,0,2.4373264,0.25459003,90.0,0.6127335,-0.5328832,0.26119044,0.13926368213892437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.98228666721802,8.68118491885088]}"
485,0.0,9.116077,4253.34,45.305534,0,0.012918866,5.1218266,30.0,0.5133333,-0.49785548,0.4986356,0.4381729753651503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09611834048191,8.632310324248952]}"
486,0.0,2.3602753,1390228.5,63.256104,0,0.011607093,16.90799,30.0,0.5571055,-0.56392294,24.756195,0.5331945846042873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76059271319652,9.3298980770966]}"
488,0.0,-1.0789337,1390228.5,61.208305,0,0.016317986,10.171642,30.0,0.5343647,-0.5162907,3.6059184,0.36812789122751444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.01470137762394,9.163223381552356]}"
492,0.0,-1.7040567,9173.724,14.578264,0,0.010873595,4.4273024,10.0,0.7608319,-0.67490935,5.935487,0.3494334995722077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82947743953585,9.349550552171126]}"
494,1.849944,-10.380173,1390228.5,133.8001,0,0.0084496485,19.050444,30.0,0.52874625,-0.56540483,5.3125215,0.5586976027973108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.51422598177592,8.780601720761855]}"
495,0.0,-6.2467327,10030.234,29.3251,0,0.78421545,0.18658474,10.0,0.681536,-0.6238673,2.650439,0.11409500627580516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75942946160211,8.64072216953505]}"
496,14.303916,3.615879,9968.896,55.86679,0,0.016729927,3.8793,30.0,0.44658402,-0.52037704,2.5278945,0.07040492590090686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.07711448839736,8.466591899342173]}"
500,86.2671,-11.37085,1390228.5,118.90386,0,0.1377478,5.1542525,10.0,0.8084449,-0.7102508,6.290319,0.30493130677016245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.19530636219204,8.44264486862691]}"
503,0.0,0.17734146,1135.6495,10.518327,0,0.010439628,1.3775569,30.0,0.34493783,-0.34661213,1.0727634,0.4900843236850123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7767711451288,8.720730752299922]}"
505,0.0,0.0,1585.1814,3.5,0,1.7447231,0.0,90.0,0.7664789,-0.63926286,0.0,0.6006511186010277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72602686554384,9.124845923285436]}"
507,0.0,-2.5325966,3642.9932,18.602736,0,0.008800442,10.833494,30.0,0.7481901,-0.6623765,3.27925,0.20000609687380277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88247093226384,9.128840924332291]}"
509,0.0,5.432419,1390228.5,120.05269,0,0.061808508,14.168346,30.0,0.5382534,-0.5034523,6.088248,0.3353699163826096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.50076865363391,8.711969172133212]}"
510,0.0,1.8292103,5739.73,25.75683,0,0.016556136,1.2908624,30.0,0.8106288,-0.6506312,0.04354269,0.33907207997751454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.03254955963587,8.513921441082735]}"
511,0.0,1.9349313,174.92856,3.8407807,0,0.008439625,0.19630034,30.0,0.6061866,-0.5782886,0.36644247,0.40369365054305306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8163346869957,9.21853239196667]}"
513,0.0,-0.24538231,5010.0,11.427414,0,0.013784475,0.6213159,30.0,0.5410344,-0.5320197,0.2690337,0.5145517529070893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82969261649859,8.727944720234042]}"
514,0.0,-13.3513565,9885.353,86.013176,0,0.03208823,14.220488,30.0,0.58263886,-0.5490229,5.6883407,0.6291456651808736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64371337168843,8.736445975091401]}"
515,0.0,-0.6133709,3780.476,21.856361,0,0.01976183,6.973584,30.0,0.69402987,-0.54264355,2.3467147,0.10530177706166866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89397842478154,8.696867654875149]}"
516,0.0,2.7953615,3110.9001,3.5,0,47.79428,0.5483081,30.0,0.39793205,-0.39115095,1.9595927,0.518084184976625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.800436307127,9.06961052476837]}"
517,0.0,-4.677948,1390228.5,68.91976,0,0.18197179,5.590574,30.0,0.6395475,-0.5981873,4.7956896,0.07790215909908205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.54184814472063,9.196800542859767]}"
518,0.0,-4.651642,9238.149,78.80674,0,0.008455513,21.651829,10.0,0.608722,-0.576729,10.67104,0.3082160233174476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09986746514161,8.514008104412998]}"
519,0.0,-0.58955574,84.85281,11.855558,0,0.15930785,0.0,30.0,0.8419666,-0.7353184,0.14706494,0.6901775167540126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88969014295253,8.842850361332339]}"
520,0.0,-0.53606415,1390228.5,47.017155,0,0.008440708,14.858226,30.0,0.6432847,-0.6362336,10.8218,0.4730117061905639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97295399248571,9.172562622935942]}"
521,0.0,1.1991577,7613.6787,41.162422,0,1.2460712,2.0447142,10.0,0.6875726,-0.64506084,2.1572802,0.18092106403341435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.52310856558688,9.080152063989992]}"
522,90.637474,3.153432,1060.6602,10.185636,0,0.020392332,0.49902365,30.0,0.4851433,-0.48670703,0.7807061,0.37801734989992275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84681329633152,8.94062703355801]}"
524,0.0,-7.2770844,1390228.5,112.72508,0,0.91853356,4.691117,30.0,0.6163857,-0.5749279,12.980739,0.5888808409823154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.4156597402519,9.175260546135586]}"
526,0.0,0.2742176,7276.1597,31.777338,0,0.09602581,5.0414534,30.0,0.80866194,-0.710269,5.128608,0.32810922942160814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05955424627342,8.522259532946077]}"
527,0.0,-0.10362816,4334.974,16.571325,0,0.023357987,1.8097494,30.0,0.51138777,-0.5199267,0.23085915,0.4300546594069363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89249362078722,8.98637325135225]}"
529,0.0,-2.5064507,10459.852,65.83665,0,0.008444596,13.612177,30.0,0.55025595,-0.6084985,4.563792,0.47069343080727544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94957533769195,9.004137669595949]}"
530,19.911314,0.011060238,1932.149,5.1548815,0,0.008441083,3.4616046,30.0,0.4591796,-0.51092786,0.48494634,0.046389090414773126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77551059952205,9.156488968314141]}"
531,0.0,-0.307065,700.35706,5.304895,0,54.652996,0.17743814,30.0,0.8349057,-0.7630301,0.07439531,0.012349378609543327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80053647528155,9.23647526161028]}"
533,0.0,2.9052238,1994.4924,19.92537,0,0.41761228,1.0654473,30.0,0.7484157,-0.67516696,1.6808407,0.5080573095653014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94048963251755,8.649545539492756]}"
534,6.6657395,-12.3426895,1390228.5,100.27464,0,0.008447141,20.768078,30.0,0.29209387,-0.41686445,8.546523,0.06383213712462799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.47017954809664,8.892725216504935]}"
535,0.0,-2.9957886,6084.8994,48.508068,0,0.008950514,10.648092,30.0,0.44587353,-0.5217146,2.8039382,0.2507325981022883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8828165955983,8.587548951093428]}"
536,0.0,1.1191716,859.0693,7.5670815,0,0.68510187,1.1433027,30.0,0.5828148,-0.5828148,1.5131035,0.5385721395934499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86138248053915,9.100945395463443]}"
537,0.0,-0.87242794,424.26407,8.832177,0,0.009222405,1.2430423,30.0,0.43244004,-0.4906796,0.28933918,0.1438366794166045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72079039374749,8.823405908278016]}"
538,0.0,0.5917587,10716.889,57.421574,0,0.56474406,1.688954,30.0,0.45615467,-0.5464931,1.3649251,0.16941160118932397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94958666743129,9.0084787114947]}"
539,0.0,1.2405319,1231.4625,42.765312,0,0.008611932,35.28236,30.0,0.5358011,-0.55982435,4.084133,0.3034901294547715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83659490125383,9.240734249960122]}"
540,0.0,-0.34664917,7724.6943,152.06396,0,0.014740279,37.171253,30.0,0.7255143,-0.68971735,14.090754,0.283689165849919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.13974872414366,8.63598143919088]}"
541,0.53221756,15.781738,1390228.5,168.69415,0,0.019409219,17.150423,10.0,0.5622229,-0.5638408,2.5850801,0.026185965779989773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.41713627240661,9.26995739123152]}"
542,0.0,3.2497482,1390228.5,48.052044,0,0.444053,1.2309589,30.0,0.6101753,-0.5267275,6.891015,0.29840640355322323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99660716399048,9.136413829932463]}"
543,0.0,-1.1898332,6613.9624,7.4985075,0,0.014915936,0.047910713,30.0,0.7320852,-0.6844198,0.3775284,0.19123869188028497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7443613556429,9.013020968516704]}"
544,0.0,3.9147396,3235.1353,24.516037,0,0.020390382,12.75025,30.0,0.35154083,-0.46077347,3.9854872,0.08090469932743027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89490313471221,8.967374919257827]}"
546,0.0,-0.7035675,3776.9036,11.991284,0,0.00845096,0.4459612,40.0,0.3875575,-0.42480737,0.6265069,0.275113213830519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86813153626227,8.722160869008563]}"
547,0.0,-0.26721668,342.0526,12.445039,0,0.011703709,1.5178543,30.0,0.771629,-0.65972984,1.3892381,0.0017011422565436085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86792406197215,8.867320657753517]}"
548,0.0,1.0346875,576.2812,7.2520475,0,0.20677377,0.49693647,30.0,0.6440841,-0.5762846,1.6647724,0.6401474425348562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59936861738521,8.973127667704526]}"
551,0.0,0.76904297,2400.0,34.270855,0,0.019070053,1.1131952,30.0,0.54127425,-0.57888764,3.2816367,0.0018772556347813607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94079188627207,8.55105444441226]}"
554,0.0,-0.018999577,1663.3099,1.1444913,0,0.023837943,0.122860104,90.0,0.61342895,-0.5779407,0.37475365,0.339133421818521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9523327870824,9.422496326124385]}"
556,0.0,2.562191,600.0,11.679201,0,0.008447922,0.919952,30.0,0.6418338,-0.5728795,2.3405597,0.3722468215959107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86326411446302,8.857835069857533]}"
558,0.0,0.20425606,1275.6176,7.079029,0,0.22091377,0.17607227,30.0,0.67323667,-0.61789256,2.9014769,0.6423177529200371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60886251430654,8.938380791699839]}"
559,0.0,0.07897186,5775.37,24.176258,0,0.02542503,0.5392475,30.0,0.60661155,-0.58910084,0.46922433,0.06086651074196858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90535613186067,9.110063641683094]}"
560,0.0,-0.54466295,60.0,5.7562447,0,0.027802415,1.0126959,30.0,0.75742507,-0.6277266,1.0105853,0.5407744127954586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62205998876586,8.996696531961144]}"
561,0.0,1.6474457,8952.877,39.82487,0,1.4772139,1.0022713,30.0,0.49621055,-0.5169042,1.198204,0.07283845691023039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69710052689916,8.699992347547365]}"
562,26.316185,-0.52453613,3585.2197,10.540063,0,0.0651531,4.900549,30.0,0.62801665,-0.60993004,1.1535437,0.21933170898481946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60663062932029,8.90880847001971]}"
563,292.03754,-1.2213278,2040.2206,15.672039,0,0.00844819,1.0401645,30.0,0.7233268,-0.6139523,4.079241,0.4011031524282339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90824718759892,8.845790385422585]}"
564,36.38379,0.8516655,2870.1394,4.0210466,0,0.008437235,1.3610164,30.0,0.674028,-0.5778364,0.8314465,0.27586889265667613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88130751478482,9.320123445430328]}"
565,0.0,0.8751564,2777.7148,17.529135,0,18.703728,0.5130545,30.0,0.6286243,-0.6024279,0.45778826,0.19809314640702858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95738133378585,8.64461988177402]}"
566,36.794422,1.9823985,2649.698,4.775899,0,0.009811104,1.8120171,30.0,0.6545391,-0.6274868,2.4489017,0.3137153332421043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81015260382244,9.141761632507086]}"
567,80.52266,-5.609619,1390228.5,62.66405,0,0.00843987,7.446232,30.0,0.3453487,-0.43422997,3.2564728,0.3236101465637753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.56343970273875,9.208434966957837]}"
568,0.0,-0.4411235,2842.5693,4.323134,0,0.009277173,0.628308,30.0,0.63210356,-0.5911156,0.81397533,0.6814490168921309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77074607235477,9.099249064523589]}"
570,0.0,-5.3910446,1390228.5,107.56032,0,0.008589261,6.7784142,30.0,0.6713326,-0.6227236,9.656178,0.07895338603408486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.18502681337898,8.467093501534121]}"
571,0.0,-0.657753,9114.966,44.839584,0,0.008449531,5.315714,30.0,0.38118184,-0.46083692,1.509339,0.34893346450593554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.04092772612817,8.786027755888538]}"
572,0.0,-2.7609787,8520.476,68.54897,0,0.059220877,3.4347684,30.0,0.7101371,-0.6446858,1.6439968,0.3567963364575334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86695679193447,8.566149961650009]}"
573,0.0,0.008653164,3289.7568,4.8180194,0,0.0088735875,0.82956463,30.0,0.37795958,-0.4445744,0.31947097,0.014805656968439718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65218757697055,9.05579558508883]}"
574,0.0,-1.9598274,5487.4585,10.661234,0,0.0089417985,2.0437362,30.0,0.51900566,-0.5276699,1.5380344,0.3243922483608941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76070859244,8.867825617082838]}"
575,0.0,0.42434502,3654.7092,18.460402,0,0.29124784,2.8486238,30.0,0.58921933,-0.56057495,2.3991303,0.5097446444859893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7100204486283,8.754507136799807]}"
576,0.0,1.4939442,11285.424,27.626461,0,0.027241854,6.8724384,30.0,0.51324457,-0.5393243,0.11253958,0.6924323244936953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61381930959223,9.284597573099322]}"
582,0.0,0.45142937,1555.6671,20.780708,0,0.013968129,0.4170096,30.0,0.4055573,-0.49866843,0.26292342,0.42510794584532363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00582355057809,8.611394952459856]}"
583,0.0,-1.343339,745.1846,4.4503927,0,0.01988514,0.31750298,30.0,0.7163767,-0.63946825,0.36445126,0.0499562361331225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7048950105441,9.207643355596312]}"
585,0.0,0.17158985,3240.0,8.174212,0,0.029092496,0.37993944,30.0,0.7788983,-0.66907156,0.3077601,0.4746799118191375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87677738858538,9.03280702722961]}"
586,0.0,-13.542587,7954.5835,142.37984,0,0.008453801,43.617302,30.0,0.6391089,-0.58307433,5.7008467,0.41036798881573655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.15461271079859,8.593070725990524]}"
587,38.910904,-1.9716353,2671.5164,8.917093,0,0.008446475,1.1079302,30.0,0.79222614,-0.6471811,1.0049334,0.4406046470420154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61265564352601,8.922094212246042]}"
588,58.170166,3.5868301,1390228.5,73.184326,0,0.018955654,23.321863,30.0,0.44590726,-0.47117063,7.151811,0.3095327676553632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.01884932278419,9.18166075484204]}"
589,1.2206091,6.4830475,1390228.5,116.68407,0,0.02723886,34.132225,10.0,0.7777419,-0.69140923,3.4358125,0.25988073585860516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.43010839764747,9.155435612694426]}"
594,0.0,3.2001343,1390228.5,91.50698,0,0.10568696,6.70252,30.0,0.7371898,-0.67189485,7.2730412,0.5559545282433546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.47476362801208,8.850389482363125]}"
595,13.51647,-0.5168495,2460.0,15.491982,0,19.940199,1.3555359,30.0,0.63765544,-0.59570783,1.1774327,0.33899713478395754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.57093597887409,8.940883187362566]}"
596,13.487118,3.542553,1390228.5,24.836248,0,0.36464772,3.8393698,30.0,0.5341722,-0.5648243,2.4737482,0.6792691816488624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.58756914360238,9.101761074388042]}"
598,0.0,-1.3146648,4758.5713,18.492323,0,0.039085403,0.7429194,30.0,0.52865005,-0.54819673,2.0220191,0.11794135711976428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97765068310447,8.785654506480839]}"
600,0.0,-1.5804443,1390228.5,86.53037,0,0.0765518,11.669847,30.0,0.7006574,-0.678818,4.847396,0.30160408483543266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00972275462055,9.043046575134545]}"
601,20.322899,5.389122,1390228.5,95.460014,0,0.018524557,21.006609,30.0,0.6099719,-0.61299855,4.716579,0.19883667996202214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.46278418969148,9.08538899599634]}"
602,0.0,-4.353856,3259.9387,12.341192,0,0.168385,0.43022698,30.0,0.62023187,-0.5486669,4.150509,0.6348560965784419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81361202756855,8.732320823445248]}"
603,0.0,-3.3668842,3295.0872,10.454091,0,0.015763408,0.21691616,30.0,0.54760534,-0.555008,1.0164287,0.4890088053076199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7779949747975,8.784762666329176]}"
604,13.372356,2.6024551,8149.8467,58.76806,0,0.03717987,19.732704,30.0,0.3977091,-0.46359834,12.715356,0.5830244013475523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73895246308705,9.301454400085804]}"
605,0.0,-0.25651264,4320.104,15.808523,0,0.03397996,2.581755,30.0,0.5413431,-0.54204756,1.3923433,0.042309868912128956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6126043004807,9.053964583708739]}"
606,0.0,2.9036179,7800.5767,32.76969,0,0.057785854,6.585502,30.0,0.504106,-0.56461835,1.7231025,0.0373300636537216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9500697792164,8.879058874628091]}"
607,0.0,-9.021019,1390228.5,143.65468,0,0.008449574,67.16249,30.0,0.39392203,-0.43273905,20.908411,0.05229970047720611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.59797102249097,8.784277072123265]}"
608,0.0,-2.1466894,5303.555,9.179268,0,89.59856,0.23088284,30.0,0.7190973,-0.61928934,0.22483099,0.4813397247340241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65972987321635,8.848481230892094]}"
609,17.15605,1.7933311,1390228.5,59.343483,0,0.009130768,6.8118124,30.0,0.5235921,-0.5212766,1.7198406,0.6754674652229985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70454999809618,8.599854894307885]}"
611,0.0,0.96826744,1679.1963,9.677079,0,0.029203298,0.52702415,95.0,0.7175141,-0.6338596,12.6597185,0.1558925907624018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90971547599054,9.425050737306012]}"
612,0.0,-6.5964737,6268.5645,79.26129,0,0.009144816,44.181946,30.0,0.7216088,-0.660076,13.546842,0.20743116851219012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73755038389231,9.284092379577789]}"
614,0.0,3.8842125,10270.74,44.919205,0,0.016914414,11.371574,30.0,0.59821427,-0.62844145,2.5917015,0.5920288051154977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95083546030179,9.171536191120063]}"
615,0.0,-5.0239964,3189.6082,22.916325,0,1.0507294,0.1596541,30.0,0.7588475,-0.6724241,4.386849,0.2644945901121015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.03001688650235,8.686214009402434]}"
616,0.0,2.294365,1390228.5,63.830856,0,0.009471817,2.376302,30.0,0.6412695,-0.6409066,0.8140442,0.587139068938124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.52813978381654,8.782481914471393]}"
617,0.0,11.177822,11351.423,71.06077,0,0.011714963,42.545277,30.0,0.42929444,-0.47315127,15.769587,0.4622152573392486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73134403130966,8.639691454079381]}"
620,0.0,-4.9188805,11852.164,65.76026,0,0.077556334,9.808196,30.0,0.68721807,-0.6395519,15.482824,0.13246420623129296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95189868472026,9.16068081600359]}"
622,31.488434,-4.51379,9577.943,57.453495,0,0.011253884,10.290051,10.0,0.7649034,-0.6711276,3.5815358,0.15127553664789284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.49130136578822,8.976543302681357]}"
623,0.0,-10.817135,9588.743,57.30099,0,0.008444681,8.880981,30.0,0.32959285,-0.43978813,2.413628,0.4559094415523707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.49133354330044,9.000421473044067]}"
624,115.17745,-0.07636261,1390228.5,53.81621,0,23.69208,0.76807797,30.0,0.7417876,-0.6457341,3.3154473,0.4334497579912088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97247255879363,8.994039241118966]}"
625,94.90681,-1.8990145,7375.8525,13.728778,0,0.63218284,0.07566317,30.0,0.51187843,-0.5377458,1.4761959,0.2751597755313203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60257883670734,9.098480521298162]}"
626,0.0,-2.6167908,1390228.5,135.31212,0,0.024934951,43.71453,30.0,0.6535756,-0.63299567,15.419101,0.1700529797529865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.01623581761814,9.02973432661591]}"
627,0.0,-3.5168514,6056.8804,26.713087,0,0.0420582,14.753398,30.0,0.5023405,-0.5356333,8.653516,0.4651172380344779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90053558572647,9.14724626863592]}"
628,0.0,5.6354027,1390228.5,35.12958,0,0.023868758,8.587677,30.0,0.5181111,-0.54421395,5.959291,0.3352244440363691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9634271626965,9.183440662977171]}"
632,168.38701,2.7443428,6468.0444,52.122337,0,0.009674127,5.460726,30.0,0.58047867,-0.57751757,2.9325314,0.5820838862902019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.54140372723685,9.083381482721268]}"
633,0.0,1.093996,2910.0,7.139715,0,0.02125492,0.71202433,30.0,0.5660599,-0.57090265,2.8684726,0.09807239398287892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7145291872603,8.970752232385202]}"
634,0.0,13.56411,1390228.5,75.909386,0,0.008448747,16.20488,30.0,0.30167174,-0.41980937,5.0758805,0.5112575855825269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55465600529722,8.821245962946334]}"
638,11.149249,1.1119165,2250.2,5.323122,0,0.009043353,0.6691046,30.0,0.64547765,-0.57949793,0.66371953,0.11466178859622578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71085920523173,9.047817764482318]}"
639,0.0,-0.19607353,2120.4717,5.958572,0,0.008446327,0.50751364,30.0,0.6085152,-0.56820256,0.17457293,0.4766897044707368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.626582483191,8.928311763888162]}"
640,0.0,0.5061321,3218.4001,18.58826,0,0.15242395,0.08660574,30.0,0.6370896,-0.6230482,0.5104653,0.11028452331218896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96995614507411,8.65761162158675]}"
641,0.0,-0.56110954,5197.6245,26.123915,0,0.01497899,4.755505,30.0,0.39004928,-0.3686886,0.9813618,0.5581539512665139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.56023849079338,8.90481109865259]}"
642,0.0,-1.063324,7267.3105,57.084816,0,0.012368512,7.4179034,30.0,0.48977396,-0.5144599,1.7858342,0.06632335188405769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.53294460153252,9.085835989997074]}"
644,0.0,0.5812149,3776.9036,11.742073,0,0.010829957,1.9486725,30.0,0.47652173,-0.46695465,0.061892737,0.3393183818332749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88294549224597,8.987752837361246]}"
645,20.834719,0.5486994,1981.136,12.477644,0,0.025541555,0.56564456,30.0,0.4063225,-0.4862835,1.5462505,0.05430837098041752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7745732643787,8.71286658422069]}"
646,38.402916,-0.07936096,9570.0,51.73262,0,0.011812,11.850728,30.0,0.4130764,-0.4434758,0.6524575,0.05875873973558654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9343630251631,9.031579696076749]}"
647,0.0,4.5766907,2887.802,34.10713,0,0.35948896,3.2611544,30.0,0.6177905,-0.60170454,5.685543,0.05750236773687567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9369036998617,8.52148951014965]}"
648,0.0,1.4971836,1350.0,2.7762885,0,0.010818977,1.6284453,30.0,0.65791446,-0.64475316,1.2228042,0.6225858748156826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96387165802223,9.346498058033962]}"
649,0.0,4.082733,1390228.5,38.259296,0,0.04083449,5.678465,30.0,0.6432316,-0.59862006,3.190856,0.3598559567454396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.57632093533775,9.23690490590872]}"
